
MJ120827A_megahit_metabat_bin-338,bin-338:020/312_52,bin-338:020/312_54
MJ120827A_megahit_metabat_bin-338,bin-338:020/312_53,bin-338:020/312_54
MJ120827A_megahit_metabat_bin-438,bin-438:169/672_1,bin-438:169/672_2
MJ120827A_megahit_metabat_bin-438,bin-438:169/672_8,bin-438:169/672_2
MJ120827A_megahit_metabat_bin-438,bin-438:567/672_1,bin-438:567/672_2
MJ120827A_megahit_metabat_bin-237,bin-237:43/58_161,bin-237:43/58_162
MJ120827A_megahit_metabat_bin-237,bin-237:43/58_163,bin-237:43/58_162
MJ120827A_megahit_metabat_bin-237,bin-237:43/58_164,bin-237:43/58_162
MJ120827A_megahit_metabat_bin-193,bin-193:549/809_1,bin-193:549/809_2
MJ120827A_megahit_metabat_bin-279,bin-279:899/981_1,bin-279:899/981_2
MJ120827A_megahit_metabat_bin-012,bin-012:437/500_1,bin-012:437/500_2
