
C-2_megahit_metabat_bin-466,7
C-2_megahit_metabat_bin-593,0
C-2_megahit_metabat_bin-031,0
C-2_megahit_metabat_bin-365,0
C-2_megahit_metabat_bin-235,0
C-2_megahit_metabat_bin-305,0
C-2_megahit_metabat_bin-489,0
C-2_megahit_metabat_bin-254,3
C-2_megahit_metabat_bin-400,0
C-2_megahit_metabat_bin-106,0
C-2_megahit_metabat_bin-245,0
C-2_megahit_metabat_bin-086,0
C-2_megahit_metabat_bin-073,1
C-2_megahit_metabat_bin-574,1
C-2_megahit_metabat_bin-248,1
C-2_megahit_metabat_bin-424,3
C-2_megahit_metabat_bin-503,4
C-2_megahit_metabat_bin-299,0
C-2_megahit_metabat_bin-071,0
C-2_megahit_metabat_bin-013,0
C-2_megahit_metabat_bin-334,3
C-2_megahit_metabat_bin-212,0
C-2_megahit_metabat_bin-124,0
C-2_megahit_metabat_bin-180,0
