
MJ1_megahit_metabat_bin-0097,0
MJ1_megahit_metabat_bin-1200,1
MJ1_megahit_metabat_bin-0534,0
MJ1_megahit_metabat_bin-0100,0
MJ1_megahit_metabat_bin-0373,4
MJ1_megahit_metabat_bin-0866,0
MJ1_megahit_metabat_bin-0509,0
MJ1_megahit_metabat_bin-0047,0
MJ1_megahit_metabat_bin-0992,1
MJ1_megahit_metabat_bin-1038,3
MJ1_megahit_metabat_bin-0613,3
MJ1_megahit_metabat_bin-0531,0
MJ1_megahit_metabat_bin-0815,0
MJ1_megahit_metabat_bin-0448,2
MJ1_megahit_metabat_bin-0329,0
MJ1_megahit_metabat_bin-0666,2
MJ1_megahit_metabat_bin-0065,0
MJ1_megahit_metabat_bin-1221,1
MJ1_megahit_metabat_bin-0882,0
MJ1_megahit_metabat_bin-0274,0
MJ1_megahit_metabat_bin-1025,0
MJ1_megahit_metabat_bin-0999,1
MJ1_megahit_metabat_bin-1018,2
MJ1_megahit_metabat_bin-0140,3
MJ1_megahit_metabat_bin-0910,0
MJ1_megahit_metabat_bin-1164,4
MJ1_megahit_metabat_bin-0422,0
MJ1_megahit_metabat_bin-0972,2
MJ1_megahit_metabat_bin-0289,0
MJ1_megahit_metabat_bin-0626,0
MJ1_megahit_metabat_bin-0510,2
MJ1_megahit_metabat_bin-0490,0
MJ1_megahit_metabat_bin-0197,0
MJ1_megahit_metabat_bin-0565,0
