
3300025578-bin_22,0
3300025591-bin_2,3
3300025616-bin_8,18
3300025476-bin_4,1
3300025606-bin_3,0
3300025578-bin_21,0
3300025595-bin_10,6
3300025591-bin_10,0
3300025476-bin_5,0
3300025376-bin_1,0
3300025591-bin_28,0
3300025455-bin_8,2
3300025578-bin_31,0
3300025616-bin_14,5
3300025476-bin_1,0
3300025606-bin_19,0
3300025595-bin_18,9
3300025532-bin_18,0
3300025616-bin_19,3
3300025447-bin_8,5
3300025447-bin_9,5
3300025591-bin_18,0
3300025455-bin_4,2
3300025532-bin_25,1
3300025532-bin_3,0
3300025455-bin_5,12
3300025476-bin_8,4
3300025436-bin_14,10
3300025370-bin_3,0
3300025476-bin_16,3
3300025455-bin_10,4
3300025591-bin_34,3
