
MJ110712A_megahit_metabat_bin-318,bin-318:365/440_2,bin-318:365/440_4
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_163,bin-207:21/55_161
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_164,bin-207:21/55_161
MJ110712A_megahit_metabat_bin-162,bin-162:093/341_8,bin-162:093/341_7
MJ110712A_megahit_metabat_bin-162,bin-162:134/341_8,bin-162:134/341_9
MJ110712A_megahit_metabat_bin-131,bin-131:088/772_1,bin-131:088/772_3
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_393,bin-230:11/18_388
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_393,bin-230:11/18_400
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_394,bin-230:11/18_388
MJ110712A_megahit_metabat_bin-230,bin-230:11/18_394,bin-230:11/18_400
MJ110712A_megahit_metabat_bin-485,bin-485:124/373_41,bin-485:124/373_42
MJ110712A_megahit_metabat_bin-252,bin-252:074/536_7,bin-252:074/536_6
MJ110712A_megahit_metabat_bin-252,bin-252:408/536_3,bin-252:408/536_9
MJ110712A_megahit_metabat_bin-261,bin-261:360/966_2,bin-261:360/966_1
