MJ120730B_megahit_metabat_bin-350,bin-350:011/488_7,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:118/488_10,Periplasmic
MJ120730B_megahit_metabat_bin-350,bin-350:118/488_17,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:285/488_4,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:330/488_3,Periplasmic
MJ120730B_megahit_metabat_bin-350,bin-350:358/488_2,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:379/488_3,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:381/488_1,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:411/488_3,Periplasmic
MJ120730B_megahit_metabat_bin-350,bin-350:450/488_3,Extracellular
MJ120730B_megahit_metabat_bin-350,bin-350:450/488_4,Periplasmic
MJ120730B_megahit_metabat_bin-061,bin-061:130/276_2,Periplasmic
MJ120730B_megahit_metabat_bin-061,bin-061:141/276_3,Periplasmic
MJ120730B_megahit_metabat_bin-061,bin-061:272/276_1,Periplasmic
MJ120730B_megahit_metabat_bin-308,bin-308:021/295_3,InnerMembrane
MJ120730B_megahit_metabat_bin-308,bin-308:035/295_15,Periplasmic
MJ120730B_megahit_metabat_bin-308,bin-308:053/295_32,Periplasmic
MJ120730B_megahit_metabat_bin-308,bin-308:053/295_33,Extracellular
MJ120730B_megahit_metabat_bin-308,bin-308:111/295_13,Extracellular
MJ120730B_megahit_metabat_bin-308,bin-308:208/295_83,Extracellular
MJ120730B_megahit_metabat_bin-404,bin-404:255/562_12,Periplasmic
MJ120730B_megahit_metabat_bin-259,bin-259:129/357_5,Periplasmic
MJ120730B_megahit_metabat_bin-237,bin-237:059/480_18,Periplasmic
MJ120730B_megahit_metabat_bin-237,bin-237:109/480_1,Extracellular
MJ120730B_megahit_metabat_bin-237,bin-237:181/480_2,Extracellular
MJ120730B_megahit_metabat_bin-237,bin-237:181/480_5,Cytoplasmic
MJ120730B_megahit_metabat_bin-237,bin-237:187/480_3,Periplasmic
MJ120730B_megahit_metabat_bin-237,bin-237:414/480_21,Periplasmic
MJ120730B_megahit_metabat_bin-582,bin-582:0947/1318_2,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:005/662_3,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:005/662_4,Extracellular
MJ120730B_megahit_metabat_bin-594,bin-594:180/662_3,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:194/662_1,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:194/662_5,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:247/662_6,Extracellular
MJ120730B_megahit_metabat_bin-594,bin-594:302/662_2,Extracellular
MJ120730B_megahit_metabat_bin-594,bin-594:384/662_4,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:489/662_5,Extracellular
MJ120730B_megahit_metabat_bin-594,bin-594:590/662_2,Periplasmic
MJ120730B_megahit_metabat_bin-594,bin-594:658/662_1,Extracellular
MJ120730B_megahit_metabat_bin-594,bin-594:658/662_2,Periplasmic
MJ120730B_megahit_metabat_bin-459,bin-459:110/649_2,Periplasmic
MJ120730B_megahit_metabat_bin-130,bin-130:136/408_8,OuterMembrane
MJ120730B_megahit_metabat_bin-130,bin-130:207/408_6,Extracellular
MJ120730B_megahit_metabat_bin-130,bin-130:345/408_4,Periplasmic
MJ120730B_megahit_metabat_bin-100,bin-100:137/617_1,Extracellular
MJ120730B_megahit_metabat_bin-100,bin-100:159/617_1,Periplasmic
MJ120730B_megahit_metabat_bin-100,bin-100:265/617_9,Extracellular
MJ120730B_megahit_metabat_bin-100,bin-100:302/617_3,Periplasmic
MJ120730B_megahit_metabat_bin-100,bin-100:443/617_1,Periplasmic
MJ120730B_megahit_metabat_bin-100,bin-100:447/617_3,Periplasmic
MJ120730B_megahit_metabat_bin-100,bin-100:593/617_3,Extracellular
MJ120730B_megahit_metabat_bin-520,bin-520:0071/1291_4,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:0112/1291_3,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:0119/1291_2,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:0368/1291_2,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:0505/1291_1,Extracellular
MJ120730B_megahit_metabat_bin-520,bin-520:0841/1291_1,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:0895/1291_1,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:0966/1291_3,Periplasmic
MJ120730B_megahit_metabat_bin-520,bin-520:1106/1291_1,Extracellular
MJ120730B_megahit_metabat_bin-520,bin-520:1174/1291_1,Extracellular
MJ120730B_megahit_metabat_bin-311,bin-311:099/903_1,Periplasmic
MJ120730B_megahit_metabat_bin-353,bin-353:130/223_5,Periplasmic
MJ120730B_megahit_metabat_bin-353,bin-353:133/223_3,Periplasmic
MJ120730B_megahit_metabat_bin-353,bin-353:183/223_2,Periplasmic
MJ120730B_megahit_metabat_bin-678,bin-678:031/207_1,Periplasmic
MJ120730B_megahit_metabat_bin-678,bin-678:139/207_15,Periplasmic
MJ120730B_megahit_metabat_bin-449,bin-449:048/267_11,Periplasmic
MJ120730B_megahit_metabat_bin-449,bin-449:101/267_7,Periplasmic
MJ120730B_megahit_metabat_bin-449,bin-449:127/267_20,Extracellular
MJ120730B_megahit_metabat_bin-449,bin-449:127/267_22,Extracellular
MJ120730B_megahit_metabat_bin-449,bin-449:127/267_24,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:052/345_2,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:052/345_4,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:052/345_6,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:052/345_18,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:059/345_1,Extracellular
MJ120730B_megahit_metabat_bin-473,bin-473:257/345_2,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:258/345_10,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:273/345_43,Periplasmic
MJ120730B_megahit_metabat_bin-473,bin-473:273/345_44,Extracellular
MJ120730B_megahit_metabat_bin-622,bin-622:017/940_3,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:082/940_3,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:354/940_4,Extracellular
MJ120730B_megahit_metabat_bin-622,bin-622:399/940_9,Extracellular
MJ120730B_megahit_metabat_bin-622,bin-622:399/940_11,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:471/940_2,Extracellular
MJ120730B_megahit_metabat_bin-622,bin-622:471/940_3,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:527/940_4,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:617/940_4,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:668/940_1,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:795/940_3,Periplasmic
MJ120730B_megahit_metabat_bin-622,bin-622:937/940_14,Extracellular
MJ120730B_megahit_metabat_bin-647,bin-647:01/22_138,Periplasmic
MJ120730B_megahit_metabat_bin-647,bin-647:02/22_15,Periplasmic
MJ120730B_megahit_metabat_bin-647,bin-647:08/22_132,Periplasmic
MJ120730B_megahit_metabat_bin-647,bin-647:18/22_28,Periplasmic
MJ120730B_megahit_metabat_bin-647,bin-647:19/22_12,Extracellular
MJ120730B_megahit_metabat_bin-647,bin-647:19/22_98,Periplasmic
