AM-lipid-02-D2_megahit_metabat_bin-0209,bin-0209:041/569_7,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0209,bin-0209:041/569_8,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-0734,bin-0734:044/121_118,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0734,bin-0734:055/121_20,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0197,bin-0197:161/572_3,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0333,bin-0333:132/237_22,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0333,bin-0333:136/237_51,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0333,bin-0333:186/237_8,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0281,bin-0281:084/525_3,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0281,bin-0281:433/525_2,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1161,bin-1161:135/239_1,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1161,bin-1161:192/239_1,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-1161,bin-1161:196/239_7,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1161,bin-1161:196/239_12,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-0625,bin-0625:36/66_12,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0978,bin-0978:057/131_14,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0978,bin-0978:119/131_49,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0720,bin-0720:031/229_11,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0278,bin-0278:032/210_12,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0278,bin-0278:161/210_6,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1289,bin-1289:035/389_6,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1289,bin-1289:147/389_4,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-1289,bin-1289:183/389_19,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:078/866_1,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:206/866_1,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:278/866_4,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:278/866_5,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:278/866_6,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:415/866_1,Extracellular
AM-lipid-02-D2_megahit_metabat_bin-1006,bin-1006:415/866_3,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0673,bin-0673:106/217_3,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0427,bin-0427:229/757_2,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0427,bin-0427:509/757_2,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0838,bin-0838:243/420_5,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-0838,bin-0838:274/420_4,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:065/211_10,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:065/211_24,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:065/211_45,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:075/211_4,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:088/211_78,OuterMembrane
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:096/211_21,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:113/211_9,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:128/211_105,Cytoplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:189/211_20,Periplasmic
AM-lipid-02-D2_megahit_metabat_bin-1310,bin-1310:201/211_4,Periplasmic
