MJ110712A_megahit_metabat_bin-456,bin-456:122/309_2,Periplasmic
MJ110712A_megahit_metabat_bin-305,bin-305:239/424_2,Periplasmic
MJ110712A_megahit_metabat_bin-540,bin-540:182/247_3,Periplasmic
MJ110712A_megahit_metabat_bin-533,bin-533:017/260_11,Periplasmic
MJ110712A_megahit_metabat_bin-318,bin-318:188/440_32,Periplasmic
MJ110712A_megahit_metabat_bin-318,bin-318:189/440_1,Periplasmic
MJ110712A_megahit_metabat_bin-318,bin-318:189/440_6,Periplasmic
MJ110712A_megahit_metabat_bin-318,bin-318:365/440_2,Periplasmic
MJ110712A_megahit_metabat_bin-318,bin-318:365/440_4,Extracellular
MJ110712A_megahit_metabat_bin-318,bin-318:409/440_19,Periplasmic
MJ110712A_megahit_metabat_bin-267,bin-267:020/267_8,Periplasmic
MJ110712A_megahit_metabat_bin-267,bin-267:029/267_5,Periplasmic
MJ110712A_megahit_metabat_bin-267,bin-267:071/267_9,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:145/686_2,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:230/686_1,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:287/686_1,Extracellular
MJ110712A_megahit_metabat_bin-665,bin-665:340/686_1,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:348/686_1,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:373/686_1,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:571/686_1,Periplasmic
MJ110712A_megahit_metabat_bin-665,bin-665:674/686_3,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:05/55_6,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:16/55_49,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_161,Extracellular
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_163,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:21/55_164,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:24/55_14,Extracellular
MJ110712A_megahit_metabat_bin-207,bin-207:26/55_21,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:29/55_19,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:29/55_20,Periplasmic
MJ110712A_megahit_metabat_bin-207,bin-207:44/55_77,Extracellular
MJ110712A_megahit_metabat_bin-207,bin-207:47/55_14,Periplasmic
