
Umea1p2_megahit_metabat_bin-0527,3
Umea1p2_megahit_metabat_bin-1147,0
Umea1p2_megahit_metabat_bin-1061,0
Umea1p2_megahit_metabat_bin-0476,0
Umea1p2_megahit_metabat_bin-0084,1
Umea1p2_megahit_metabat_bin-1178,0
Umea1p2_megahit_metabat_bin-0171,0
Umea1p2_megahit_metabat_bin-0708,0
Umea1p2_megahit_metabat_bin-1145,0
Umea1p2_megahit_metabat_bin-0087,2
Umea1p2_megahit_metabat_bin-1076,0
Umea1p2_megahit_metabat_bin-0931,10
Umea1p2_megahit_metabat_bin-1062,0
Umea1p2_megahit_metabat_bin-0579,0
Umea1p2_megahit_metabat_bin-0581,0
Umea1p2_megahit_metabat_bin-0554,0
Umea1p2_megahit_metabat_bin-1064,0
Umea1p2_megahit_metabat_bin-0095,6
Umea1p2_megahit_metabat_bin-0256,2
Umea1p2_megahit_metabat_bin-0937,0
Umea1p2_megahit_metabat_bin-0221,4
Umea1p2_megahit_metabat_bin-0174,5
Umea1p2_megahit_metabat_bin-0466,0
Umea1p2_megahit_metabat_bin-1136,7
Umea1p2_megahit_metabat_bin-1005,0
Umea1p2_megahit_metabat_bin-0027,0
Umea1p2_megahit_metabat_bin-0222,0
Umea1p2_megahit_metabat_bin-0019,3
Umea1p2_megahit_metabat_bin-1154,1
Umea1p2_megahit_metabat_bin-0096,1
Umea1p2_megahit_metabat_bin-0542,3
Umea1p2_megahit_metabat_bin-0373,0
Umea1p2_megahit_metabat_bin-0891,0
Umea1p2_megahit_metabat_bin-0144,0
Umea1p2_megahit_metabat_bin-0678,3
Umea1p2_megahit_metabat_bin-1110,0
Umea1p2_megahit_metabat_bin-0049,3
Umea1p2_megahit_metabat_bin-0760,1
Umea1p2_megahit_metabat_bin-0989,2
Umea1p2_megahit_metabat_bin-0630,0
Umea1p2_megahit_metabat_bin-1105,0
Umea1p2_megahit_metabat_bin-0337,0
Umea1p2_megahit_metabat_bin-0076,8
Umea1p2_megahit_metabat_bin-0484,0
Umea1p2_megahit_metabat_bin-0266,0
Umea1p2_megahit_metabat_bin-1159,0
Umea1p2_megahit_metabat_bin-0702,4
Umea1p2_megahit_metabat_bin-0913,0
Umea1p2_megahit_metabat_bin-0701,0
Umea1p2_megahit_metabat_bin-0823,0
Umea1p2_megahit_metabat_bin-0368,0
Umea1p2_megahit_metabat_bin-0335,0
Umea1p2_megahit_metabat_bin-0206,0
Umea1p2_megahit_metabat_bin-0125,0
Umea1p2_megahit_metabat_bin-0028,0
Umea1p2_megahit_metabat_bin-0905,3
Umea1p2_megahit_metabat_bin-0391,10
Umea1p2_megahit_metabat_bin-0650,3
Umea1p2_megahit_metabat_bin-0440,0
Umea1p2_megahit_metabat_bin-0837,6
Umea1p2_megahit_metabat_bin-0017,0
Umea1p2_megahit_metabat_bin-0809,0
Umea1p2_megahit_metabat_bin-0271,2
Umea1p2_megahit_metabat_bin-0011,0
Umea1p2_megahit_metabat_bin-0478,0
Umea1p2_megahit_metabat_bin-0894,2
Umea1p2_megahit_metabat_bin-0516,0
Umea1p2_megahit_metabat_bin-0713,0
Umea1p2_megahit_metabat_bin-1050,0
Umea1p2_megahit_metabat_bin-0424,5
Umea1p2_megahit_metabat_bin-0712,0
Umea1p2_megahit_metabat_bin-0276,4
Umea1p2_megahit_metabat_bin-0880,0
Umea1p2_megahit_metabat_bin-0108,0
Umea1p2_megahit_metabat_bin-0038,0
Umea1p2_megahit_metabat_bin-1031,1
Umea1p2_megahit_metabat_bin-0692,0
Umea1p2_megahit_metabat_bin-0013,0
Umea1p2_megahit_metabat_bin-0949,0
Umea1p2_megahit_metabat_bin-0640,3
