
AM-2014-D5_megahit_metabat_bin-200,3
AM-2014-D5_megahit_metabat_bin-136,6
AM-2014-D5_megahit_metabat_bin-516,0
AM-2014-D5_megahit_metabat_bin-344,0
AM-2014-D5_megahit_metabat_bin-327,0
AM-2014-D5_megahit_metabat_bin-059,2
AM-2014-D5_megahit_metabat_bin-397,3
AM-2014-D5_megahit_metabat_bin-430,3
AM-2014-D5_megahit_metabat_bin-007,9
AM-2014-D5_megahit_metabat_bin-121,4
AM-2014-D5_megahit_metabat_bin-071,0
AM-2014-D5_megahit_metabat_bin-640,1
AM-2014-D5_megahit_metabat_bin-710,0
AM-2014-D5_megahit_metabat_bin-353,6
AM-2014-D5_megahit_metabat_bin-395,0
AM-2014-D5_megahit_metabat_bin-427,3
AM-2014-D5_megahit_metabat_bin-687,4
AM-2014-D5_megahit_metabat_bin-126,5
AM-2014-D5_megahit_metabat_bin-695,0
AM-2014-D5_megahit_metabat_bin-001,3
AM-2014-D5_megahit_metabat_bin-566,2
AM-2014-D5_megahit_metabat_bin-239,3
AM-2014-D5_megahit_metabat_bin-131,11
AM-2014-D5_megahit_metabat_bin-264,3
AM-2014-D5_megahit_metabat_bin-212,0
AM-2014-D5_megahit_metabat_bin-321,0
AM-2014-D5_megahit_metabat_bin-559,0
AM-2014-D5_megahit_metabat_bin-523,2
AM-2014-D5_megahit_metabat_bin-676,0
AM-2014-D5_megahit_metabat_bin-536,7
AM-2014-D5_megahit_metabat_bin-364,1
AM-2014-D5_megahit_metabat_bin-522,0
AM-2014-D5_megahit_metabat_bin-208,6
AM-2014-D5_megahit_metabat_bin-366,0
AM-2014-D5_megahit_metabat_bin-310,4
AM-2014-D5_megahit_metabat_bin-489,5
AM-2014-D5_megahit_metabat_bin-603,2
AM-2014-D5_megahit_metabat_bin-082,0
AM-2014-D5_megahit_metabat_bin-470,8
AM-2014-D5_megahit_metabat_bin-114,3
AM-2014-D5_megahit_metabat_bin-361,4
AM-2014-D5_megahit_metabat_bin-597,0
AM-2014-D5_megahit_metabat_bin-398,6
AM-2014-D5_megahit_metabat_bin-552,6
AM-2014-D5_megahit_metabat_bin-245,0
AM-2014-D5_megahit_metabat_bin-474,7
AM-2014-D5_megahit_metabat_bin-232,9
AM-2014-D5_megahit_metabat_bin-041,1
