
MJ120924A_megahit_metabat_bin-634,14
MJ120924A_megahit_metabat_bin-058,6
MJ120924A_megahit_metabat_bin-004,0
MJ120924A_megahit_metabat_bin-141,16
MJ120924A_megahit_metabat_bin-685,10
MJ120924A_megahit_metabat_bin-157,5
MJ120924A_megahit_metabat_bin-758,0
MJ120924A_megahit_metabat_bin-563,0
MJ120924A_megahit_metabat_bin-039,0
MJ120924A_megahit_metabat_bin-346,11
MJ120924A_megahit_metabat_bin-355,15
MJ120924A_megahit_metabat_bin-717,2
MJ120924A_megahit_metabat_bin-323,0
MJ120924A_megahit_metabat_bin-653,2
MJ120924A_megahit_metabat_bin-760,11
MJ120924A_megahit_metabat_bin-337,0
MJ120924A_megahit_metabat_bin-490,6
MJ120924A_megahit_metabat_bin-588,3
MJ120924A_megahit_metabat_bin-212,0
MJ120924A_megahit_metabat_bin-099,7
MJ120924A_megahit_metabat_bin-701,1
MJ120924A_megahit_metabat_bin-762,0
MJ120924A_megahit_metabat_bin-559,10
MJ120924A_megahit_metabat_bin-523,0
MJ120924A_megahit_metabat_bin-129,3
MJ120924A_megahit_metabat_bin-312,0
MJ120924A_megahit_metabat_bin-235,0
MJ120924A_megahit_metabat_bin-471,0
MJ120924A_megahit_metabat_bin-674,0
MJ120924A_megahit_metabat_bin-305,0
MJ120924A_megahit_metabat_bin-096,0
MJ120924A_megahit_metabat_bin-293,0
MJ120924A_megahit_metabat_bin-372,1
MJ120924A_megahit_metabat_bin-114,0
MJ120924A_megahit_metabat_bin-019,4
MJ120924A_megahit_metabat_bin-543,2
MJ120924A_megahit_metabat_bin-470,0
MJ120924A_megahit_metabat_bin-406,0
MJ120924A_megahit_metabat_bin-139,0
MJ120924A_megahit_metabat_bin-740,0
MJ120924A_megahit_metabat_bin-582,16
MJ120924A_megahit_metabat_bin-594,0
MJ120924A_megahit_metabat_bin-639,6
MJ120924A_megahit_metabat_bin-461,1
MJ120924A_megahit_metabat_bin-720,7
