
MJ110830B_megahit_metabat_bin-703,bin-703:141/380_17,bin-703:141/380_18
MJ110830B_megahit_metabat_bin-312,bin-312:44/59_150,bin-312:44/59_148
MJ110830B_megahit_metabat_bin-312,bin-312:44/59_151,bin-312:44/59_148
MJ110830B_megahit_metabat_bin-123,bin-123:036/819_9,bin-123:036/819_8
MJ110830B_megahit_metabat_bin-120,bin-120:13/18_393,bin-120:13/18_388
MJ110830B_megahit_metabat_bin-120,bin-120:13/18_393,bin-120:13/18_400
MJ110830B_megahit_metabat_bin-120,bin-120:13/18_394,bin-120:13/18_388
MJ110830B_megahit_metabat_bin-120,bin-120:13/18_394,bin-120:13/18_400
MJ110830B_megahit_metabat_bin-407,bin-407:004/870_4,bin-407:004/870_8
MJ110830B_megahit_metabat_bin-407,bin-407:094/870_2,bin-407:094/870_1
