
E1_megahit_metabat_bin-043,1
E1_megahit_metabat_bin-106,0
E1_megahit_metabat_bin-875,0
E1_megahit_metabat_bin-784,1
E1_megahit_metabat_bin-416,0
E1_megahit_metabat_bin-458,0
E1_megahit_metabat_bin-208,0
E1_megahit_metabat_bin-838,0
E1_megahit_metabat_bin-628,2
E1_megahit_metabat_bin-210,3
E1_megahit_metabat_bin-308,0
E1_megahit_metabat_bin-127,0
E1_megahit_metabat_bin-436,0
E1_megahit_metabat_bin-271,0
E1_megahit_metabat_bin-186,3
E1_megahit_metabat_bin-830,2
E1_megahit_metabat_bin-187,2
E1_megahit_metabat_bin-766,0
E1_megahit_metabat_bin-184,0
E1_megahit_metabat_bin-217,3
E1_megahit_metabat_bin-395,0
