
A2_megahit_metabat_bin-0938,0
A2_megahit_metabat_bin-0076,5
A2_megahit_metabat_bin-0571,23
A2_megahit_metabat_bin-0799,0
A2_megahit_metabat_bin-0694,0
A2_megahit_metabat_bin-0775,4
A2_megahit_metabat_bin-0204,0
A2_megahit_metabat_bin-0989,3
A2_megahit_metabat_bin-0566,5
A2_megahit_metabat_bin-0892,2
A2_megahit_metabat_bin-0146,12
A2_megahit_metabat_bin-1019,0
A2_megahit_metabat_bin-0123,10
A2_megahit_metabat_bin-0517,10
A2_megahit_metabat_bin-0669,4
A2_megahit_metabat_bin-0831,0
A2_megahit_metabat_bin-0575,0
A2_megahit_metabat_bin-0881,0
A2_megahit_metabat_bin-0656,0
A2_megahit_metabat_bin-0192,3
A2_megahit_metabat_bin-0109,0
A2_megahit_metabat_bin-0635,1
A2_megahit_metabat_bin-0917,2
A2_megahit_metabat_bin-1030,10
A2_megahit_metabat_bin-0623,0
A2_megahit_metabat_bin-0915,14
A2_megahit_metabat_bin-1047,0
A2_megahit_metabat_bin-0034,7
A2_megahit_metabat_bin-0253,0
A2_megahit_metabat_bin-0709,4
A2_megahit_metabat_bin-0303,1
A2_megahit_metabat_bin-0946,0
A2_megahit_metabat_bin-0978,6
A2_megahit_metabat_bin-0579,0
A2_megahit_metabat_bin-0671,0
A2_megahit_metabat_bin-0251,3
A2_megahit_metabat_bin-0981,0
A2_megahit_metabat_bin-1000,0
A2_megahit_metabat_bin-1048,0
A2_megahit_metabat_bin-0937,0
A2_megahit_metabat_bin-0867,0
A2_megahit_metabat_bin-0555,3
A2_megahit_metabat_bin-0307,0
A2_megahit_metabat_bin-0936,1
A2_megahit_metabat_bin-0175,0
A2_megahit_metabat_bin-0719,0
A2_megahit_metabat_bin-0358,0
A2_megahit_metabat_bin-0304,12
A2_megahit_metabat_bin-0438,0
A2_megahit_metabat_bin-0603,0
A2_megahit_metabat_bin-0406,0
A2_megahit_metabat_bin-1005,1
A2_megahit_metabat_bin-0660,0
A2_megahit_metabat_bin-0871,1
