
Erken-D11_megahit_metabat_bin-0158,1
Erken-D11_megahit_metabat_bin-0816,0
Erken-D11_megahit_metabat_bin-1588,2
Erken-D11_megahit_metabat_bin-0251,0
Erken-D11_megahit_metabat_bin-0553,2
Erken-D11_megahit_metabat_bin-0756,0
Erken-D11_megahit_metabat_bin-1539,0
Erken-D11_megahit_metabat_bin-0817,3
Erken-D11_megahit_metabat_bin-0931,0
Erken-D11_megahit_metabat_bin-1589,0
Erken-D11_megahit_metabat_bin-0785,6
Erken-D11_megahit_metabat_bin-0112,0
Erken-D11_megahit_metabat_bin-0944,0
Erken-D11_megahit_metabat_bin-0849,8
Erken-D11_megahit_metabat_bin-0722,0
Erken-D11_megahit_metabat_bin-0113,0
Erken-D11_megahit_metabat_bin-1423,1
Erken-D11_megahit_metabat_bin-0815,0
Erken-D11_megahit_metabat_bin-0838,0
Erken-D11_megahit_metabat_bin-1187,0
Erken-D11_megahit_metabat_bin-0083,0
Erken-D11_megahit_metabat_bin-0698,0
Erken-D11_megahit_metabat_bin-1481,0
Erken-D11_megahit_metabat_bin-1345,0
Erken-D11_megahit_metabat_bin-0616,7
Erken-D11_megahit_metabat_bin-0555,0
Erken-D11_megahit_metabat_bin-0102,0
Erken-D11_megahit_metabat_bin-0522,3
Erken-D11_megahit_metabat_bin-0235,0
Erken-D11_megahit_metabat_bin-0053,0
Erken-D11_megahit_metabat_bin-1597,3
Erken-D11_megahit_metabat_bin-1604,0
Erken-D11_megahit_metabat_bin-0124,0
Erken-D11_megahit_metabat_bin-1246,0
Erken-D11_megahit_metabat_bin-1533,4
Erken-D11_megahit_metabat_bin-1463,0
Erken-D11_megahit_metabat_bin-1252,0
Erken-D11_megahit_metabat_bin-0958,2
Erken-D11_megahit_metabat_bin-1281,7
Erken-D11_megahit_metabat_bin-0323,0
Erken-D11_megahit_metabat_bin-1087,0
Erken-D11_megahit_metabat_bin-1301,1
Erken-D11_megahit_metabat_bin-0258,0
Erken-D11_megahit_metabat_bin-1460,0
Erken-D11_megahit_metabat_bin-0625,0
Erken-D11_megahit_metabat_bin-0132,0
Erken-D11_megahit_metabat_bin-0506,0
Erken-D11_megahit_metabat_bin-0705,0
Erken-D11_megahit_metabat_bin-1467,1
Erken-D11_megahit_metabat_bin-1268,8
Erken-D11_megahit_metabat_bin-1554,1
Erken-D11_megahit_metabat_bin-1338,1
Erken-D11_megahit_metabat_bin-1404,10
Erken-D11_megahit_metabat_bin-0381,0
Erken-D11_megahit_metabat_bin-0767,0
Erken-D11_megahit_metabat_bin-1389,0
Erken-D11_megahit_metabat_bin-0380,2
Erken-D11_megahit_metabat_bin-0326,0
Erken-D11_megahit_metabat_bin-0424,0
Erken-D11_megahit_metabat_bin-0960,0
Erken-D11_megahit_metabat_bin-0396,0
Erken-D11_megahit_metabat_bin-1176,1
Erken-D11_megahit_metabat_bin-0770,0
Erken-D11_megahit_metabat_bin-0575,1
Erken-D11_megahit_metabat_bin-0478,0
Erken-D11_megahit_metabat_bin-0528,2
Erken-D11_megahit_metabat_bin-0214,0
Erken-D11_megahit_metabat_bin-0430,2
