
Ja2-D2_megahit_metabat_bin-0558,0
Ja2-D2_megahit_metabat_bin-0194,0
Ja2-D2_megahit_metabat_bin-0626,0
Ja2-D2_megahit_metabat_bin-0179,0
Ja2-D2_megahit_metabat_bin-0748,0
Ja2-D2_megahit_metabat_bin-0074,0
Ja2-D2_megahit_metabat_bin-0195,0
Ja2-D2_megahit_metabat_bin-0504,0
Ja2-D2_megahit_metabat_bin-1042,0
Ja2-D2_megahit_metabat_bin-0512,0
Ja2-D2_megahit_metabat_bin-0717,0
Ja2-D2_megahit_metabat_bin-0258,0
Ja2-D2_megahit_metabat_bin-0703,0
Ja2-D2_megahit_metabat_bin-0062,0
Ja2-D2_megahit_metabat_bin-0001,0
Ja2-D2_megahit_metabat_bin-0331,0
Ja2-D2_megahit_metabat_bin-0450,0
Ja2-D2_megahit_metabat_bin-1116,1
Ja2-D2_megahit_metabat_bin-0217,0
Ja2-D2_megahit_metabat_bin-0948,0
Ja2-D2_megahit_metabat_bin-0216,0
Ja2-D2_megahit_metabat_bin-0963,1
Ja2-D2_megahit_metabat_bin-0140,0
Ja2-D2_megahit_metabat_bin-0529,0
Ja2-D2_megahit_metabat_bin-0707,0
Ja2-D2_megahit_metabat_bin-0344,0
Ja2-D2_megahit_metabat_bin-1045,0
Ja2-D2_megahit_metabat_bin-0446,1
Ja2-D2_megahit_metabat_bin-0382,0
Ja2-D2_megahit_metabat_bin-0453,0
Ja2-D2_megahit_metabat_bin-0109,1
Ja2-D2_megahit_metabat_bin-0824,0
Ja2-D2_megahit_metabat_bin-0430,0
Ja2-D2_megahit_metabat_bin-0495,0
Ja2-D2_megahit_metabat_bin-0283,0
Ja2-D2_megahit_metabat_bin-0023,0
Ja2-D2_megahit_metabat_bin-0092,2
Ja2-D2_megahit_metabat_bin-1133,0
Ja2-D2_megahit_metabat_bin-0104,0
Ja2-D2_megahit_metabat_bin-0994,3
Ja2-D2_megahit_metabat_bin-0043,0
Ja2-D2_megahit_metabat_bin-0462,0
Ja2-D2_megahit_metabat_bin-0366,2
Ja2-D2_megahit_metabat_bin-0556,0
Ja2-D2_megahit_metabat_bin-0984,0
Ja2-D2_megahit_metabat_bin-0117,0
Ja2-D2_megahit_metabat_bin-0554,0
