
F1_megahit_metabat_bin-111,2
F1_megahit_metabat_bin-314,0
F1_megahit_metabat_bin-613,2
F1_megahit_metabat_bin-293,0
F1_megahit_metabat_bin-237,2
F1_megahit_metabat_bin-371,2
F1_megahit_metabat_bin-508,0
F1_megahit_metabat_bin-031,0
F1_megahit_metabat_bin-313,1
F1_megahit_metabat_bin-195,0
F1_megahit_metabat_bin-016,0
F1_megahit_metabat_bin-421,2
F1_megahit_metabat_bin-266,0
F1_megahit_metabat_bin-259,0
F1_megahit_metabat_bin-089,5
F1_megahit_metabat_bin-424,1
F1_megahit_metabat_bin-263,0
F1_megahit_metabat_bin-635,3
