
I-3_megahit_metabat_bin-007,6
I-3_megahit_metabat_bin-274,0
I-3_megahit_metabat_bin-072,2
I-3_megahit_metabat_bin-201,2
I-3_megahit_metabat_bin-155,3
I-3_megahit_metabat_bin-005,0
I-3_megahit_metabat_bin-270,0
I-3_megahit_metabat_bin-211,0
I-3_megahit_metabat_bin-273,1
I-3_megahit_metabat_bin-210,1
I-3_megahit_metabat_bin-205,2
I-3_megahit_metabat_bin-033,0
I-3_megahit_metabat_bin-018,0
I-3_megahit_metabat_bin-103,7
I-3_megahit_metabat_bin-102,2
I-3_megahit_metabat_bin-171,1
I-3_megahit_metabat_bin-112,1
