
A3_megahit_metabat_bin-200,bin-200:251/314_2,bin-200:251/314_1
A3_megahit_metabat_bin-631,bin-631:29/31_18,bin-631:29/31_20
A3_megahit_metabat_bin-631,bin-631:29/31_19,bin-631:29/31_20
A3_megahit_metabat_bin-631,bin-631:29/31_21,bin-631:29/31_20
A3_megahit_metabat_bin-418,bin-418:0028/1656_1,bin-418:0028/1656_3
A3_megahit_metabat_bin-418,bin-418:0028/1656_2,bin-418:0028/1656_3
A3_megahit_metabat_bin-534,bin-534:112/432_3,bin-534:112/432_5
A3_megahit_metabat_bin-534,bin-534:112/432_4,bin-534:112/432_5
A3_megahit_metabat_bin-239,bin-239:47/70_91,bin-239:47/70_90
A3_megahit_metabat_bin-239,bin-239:47/70_92,bin-239:47/70_90
A3_megahit_metabat_bin-239,bin-239:47/70_95,bin-239:47/70_90
A3_megahit_metabat_bin-239,bin-239:47/70_96,bin-239:47/70_90
A3_megahit_metabat_bin-239,bin-239:47/70_176,bin-239:47/70_175
A3_megahit_metabat_bin-239,bin-239:47/70_179,bin-239:47/70_175
A3_megahit_metabat_bin-239,bin-239:63/70_51,bin-239:63/70_50
A3_megahit_metabat_bin-259,bin-259:74/79_60,bin-259:74/79_61
A3_megahit_metabat_bin-259,bin-259:74/79_62,bin-259:74/79_61
A3_megahit_metabat_bin-243,bin-243:006/353_16,bin-243:006/353_15
A3_megahit_metabat_bin-243,bin-243:006/353_17,bin-243:006/353_15
A3_megahit_metabat_bin-243,bin-243:006/353_18,bin-243:006/353_15
