
Ki1-0-7m_megahit_metabat_bin-1094,0
Ki1-0-7m_megahit_metabat_bin-0142,6
Ki1-0-7m_megahit_metabat_bin-1208,1
Ki1-0-7m_megahit_metabat_bin-0635,0
Ki1-0-7m_megahit_metabat_bin-0878,0
Ki1-0-7m_megahit_metabat_bin-0073,1
Ki1-0-7m_megahit_metabat_bin-0910,0
Ki1-0-7m_megahit_metabat_bin-0238,1
Ki1-0-7m_megahit_metabat_bin-0701,2
Ki1-0-7m_megahit_metabat_bin-0840,0
Ki1-0-7m_megahit_metabat_bin-1230,5
Ki1-0-7m_megahit_metabat_bin-0436,0
Ki1-0-7m_megahit_metabat_bin-0455,2
Ki1-0-7m_megahit_metabat_bin-1022,0
Ki1-0-7m_megahit_metabat_bin-1314,4
Ki1-0-7m_megahit_metabat_bin-0386,0
Ki1-0-7m_megahit_metabat_bin-0839,3
Ki1-0-7m_megahit_metabat_bin-0209,2
Ki1-0-7m_megahit_metabat_bin-1327,0
Ki1-0-7m_megahit_metabat_bin-0731,0
Ki1-0-7m_megahit_metabat_bin-1201,0
Ki1-0-7m_megahit_metabat_bin-0537,0
Ki1-0-7m_megahit_metabat_bin-1229,0
Ki1-0-7m_megahit_metabat_bin-0458,0
Ki1-0-7m_megahit_metabat_bin-0129,0
Ki1-0-7m_megahit_metabat_bin-0613,0
Ki1-0-7m_megahit_metabat_bin-1133,0
Ki1-0-7m_megahit_metabat_bin-0816,0
Ki1-0-7m_megahit_metabat_bin-0093,0
Ki1-0-7m_megahit_metabat_bin-0639,2
Ki1-0-7m_megahit_metabat_bin-0303,0
Ki1-0-7m_megahit_metabat_bin-0950,0
Ki1-0-7m_megahit_metabat_bin-0755,2
