
UppL3_megahit_metabat_bin-053,0
UppL3_megahit_metabat_bin-804,0
UppL3_megahit_metabat_bin-405,0
UppL3_megahit_metabat_bin-807,0
UppL3_megahit_metabat_bin-611,0
UppL3_megahit_metabat_bin-519,1
UppL3_megahit_metabat_bin-279,0
UppL3_megahit_metabat_bin-595,1
UppL3_megahit_metabat_bin-054,0
UppL3_megahit_metabat_bin-232,0
UppL3_megahit_metabat_bin-301,0
UppL3_megahit_metabat_bin-803,0
UppL3_megahit_metabat_bin-383,0
UppL3_megahit_metabat_bin-771,0
UppL3_megahit_metabat_bin-642,0
UppL3_megahit_metabat_bin-346,0
UppL3_megahit_metabat_bin-549,0
UppL3_megahit_metabat_bin-419,0
UppL3_megahit_metabat_bin-844,0
UppL3_megahit_metabat_bin-119,0
UppL3_megahit_metabat_bin-490,1
UppL3_megahit_metabat_bin-197,1
UppL3_megahit_metabat_bin-435,1
UppL3_megahit_metabat_bin-506,0
UppL3_megahit_metabat_bin-821,1
UppL3_megahit_metabat_bin-868,0
UppL3_megahit_metabat_bin-118,0
UppL3_megahit_metabat_bin-150,0
UppL3_megahit_metabat_bin-130,0
UppL3_megahit_metabat_bin-632,0
UppL3_megahit_metabat_bin-808,0
UppL3_megahit_metabat_bin-763,0
