
T7-5_megahit_metabat_bin-324,1
T7-5_megahit_metabat_bin-380,11
T7-5_megahit_metabat_bin-343,0
T7-5_megahit_metabat_bin-117,4
T7-5_megahit_metabat_bin-307,1
T7-5_megahit_metabat_bin-313,0
T7-5_megahit_metabat_bin-083,7
T7-5_megahit_metabat_bin-101,4
T7-5_megahit_metabat_bin-304,1
T7-5_megahit_metabat_bin-162,0
T7-5_megahit_metabat_bin-082,0
T7-5_megahit_metabat_bin-139,4
T7-5_megahit_metabat_bin-188,22
T7-5_megahit_metabat_bin-036,0
T7-5_megahit_metabat_bin-297,0
T7-5_megahit_metabat_bin-227,3
T7-5_megahit_metabat_bin-172,9
T7-5_megahit_metabat_bin-041,10
